totalReports,numDistinctUsers,lastReportedAt,isWhitelisted,isTor,abuseConfidenceScore,abuseConfidenceClass,countryCode,usageType,domain,isp
6,7,1742557473.0,False,True,20.0,0.0,11.0,1.0,149.0,252.0
9,7,1738538644.0,False,True,20.0,0.0,26.0,2.0,184.0,102.0
1,1,1736307575.0,True,True,20.0,0.0,34.0,3.0,116.0,142.0
3,8,1740321715.0,False,False,0.0,0.0,143.0,3.0,168.0,4.0
4,5,1743482917.0,False,False,0.0,0.0,35.0,4.0,198.0,238.0
0,3,1737167046.0,True,True,20.0,0.0,74.0,2.0,129.0,129.0
0,4,1739667436.0,True,True,20.0,0.0,98.0,3.0,175.0,171.0
9,9,1738302755.0,False,False,0.0,0.0,136.0,0.0,7.0,123.0
2,4,1738635491.0,True,False,0.0,0.0,14.0,2.0,164.0,39.0
9,6,1737503265.0,True,True,20.0,0.0,94.0,2.0,228.0,228.0
2,8,1743171868.0,True,True,20.0,0.0,93.0,4.0,174.0,243.0
7,6,1740482450.0,False,True,20.0,0.0,136.0,3.0,85.0,104.0
8,8,1737926971.0,False,False,0.0,0.0,108.0,2.0,134.0,235.0
0,3,1737203107.0,False,False,0.0,0.0,118.0,3.0,151.0,73.0
1,9,1741929012.0,True,False,0.0,0.0,59.0,0.0,99.0,107.0
9,9,1741400119.0,False,False,0.0,0.0,127.0,4.0,209.0,97.0
1,3,1743473346.0,False,False,0.0,0.0,3.0,0.0,63.0,185.0
3,5,1743302824.0,True,True,20.0,0.0,74.0,4.0,139.0,115.0
1,7,1737265040.0,False,True,20.0,0.0,142.0,2.0,154.0,196.0
6,8,1739855709.0,True,True,20.0,0.0,28.0,4.0,28.0,223.0
8,0,1741853145.0,True,True,20.0,0.0,74.0,1.0,84.0,62.0
6,0,1737344724.0,True,False,0.0,0.0,120.0,3.0,116.0,25.0
5,7,1737639959.0,True,True,20.0,0.0,46.0,3.0,217.0,173.0
9,6,1741839026.0,False,False,0.0,0.0,61.0,1.0,18.0,247.0
0,8,1737700317.0,False,False,0.0,0.0,9.0,0.0,92.0,202.0
9,2,1742990894.0,False,True,20.0,0.0,81.0,1.0,210.0,175.0
8,9,1737896181.0,True,True,20.0,0.0,26.0,2.0,110.0,95.0
4,4,1737404384.0,False,True,20.0,0.0,66.0,2.0,146.0,154.0
4,2,1737592532.0,False,True,20.0,0.0,100.0,3.0,190.0,132.0
5,4,1737370729.0,True,True,20.0,0.0,35.0,2.0,227.0,1.0
8,9,1742673788.0,True,True,20.0,0.0,104.0,3.0,225.0,169.0
7,0,1737764397.0,False,False,0.0,0.0,0.0,1.0,82.0,36.0
7,3,1742685484.0,True,False,0.0,0.0,142.0,1.0,195.0,14.0
7,5,1740858966.0,False,False,0.0,0.0,142.0,1.0,203.0,239.0
0,1,1738656374.0,True,True,20.0,0.0,60.0,3.0,103.0,166.0
0,6,1736978385.0,True,False,0.0,0.0,114.0,1.0,78.0,16.0
7,7,1742204009.0,False,True,20.0,0.0,40.0,1.0,14.0,144.0
4,0,1736564774.0,True,True,20.0,0.0,115.0,0.0,46.0,60.0
8,3,1736675413.0,True,False,0.0,0.0,24.0,1.0,81.0,5.0
1,3,1743388897.0,True,False,0.0,0.0,143.0,2.0,111.0,43.0
8,4,1736328201.0,False,True,20.0,0.0,67.0,3.0,51.0,101.0
7,3,1741338922.0,False,True,20.0,0.0,39.0,0.0,144.0,248.0
8,8,1741235004.0,False,False,0.0,0.0,115.0,4.0,66.0,167.0
3,6,1739802572.0,True,False,0.0,0.0,139.0,3.0,91.0,122.0
0,1,1740818953.0,True,False,0.0,0.0,43.0,2.0,29.0,216.0
0,0,1735725363.0,True,False,0.0,0.0,34.0,3.0,191.0,218.0
4,8,1742080745.0,True,False,0.0,0.0,91.0,2.0,223.0,232.0
1,0,1742859586.0,False,False,0.0,0.0,36.0,2.0,90.0,28.0
7,5,1740212012.0,False,True,20.0,0.0,121.0,4.0,0.0,165.0
9,1,1736024328.0,True,False,0.0,0.0,118.0,3.0,50.0,52.0
4,3,1742783428.0,False,True,20.0,0.0,0.0,4.0,176.0,244.0
4,5,1739715559.0,False,True,20.0,0.0,137.0,4.0,68.0,219.0
1,4,1738783622.0,False,False,0.0,0.0,77.0,3.0,2.0,66.0
6,5,1740876336.0,True,False,0.0,0.0,111.0,1.0,57.0,87.0
7,2,1738315708.0,False,False,0.0,0.0,4.0,1.0,135.0,200.0
9,4,1739799850.0,False,True,20.0,0.0,26.0,4.0,79.0,246.0
0,1,1743203786.0,False,True,20.0,0.0,88.0,0.0,106.0,118.0
1,6,1743060056.0,False,False,0.0,0.0,71.0,4.0,58.0,94.0
9,2,1743194379.0,False,False,0.0,0.0,54.0,4.0,208.0,146.0
3,0,1740489217.0,True,True,20.0,0.0,12.0,4.0,80.0,49.0
4,7,1742957561.0,False,True,20.0,0.0,54.0,1.0,194.0,189.0
1,7,1737974427.0,False,False,0.0,0.0,130.0,1.0,55.0,121.0
0,2,1739786973.0,True,False,0.0,0.0,17.0,1.0,103.0,20.0
8,6,1737203840.0,False,False,0.0,0.0,18.0,4.0,60.0,35.0
0,8,1742080897.0,True,True,20.0,0.0,41.0,0.0,157.0,37.0
3,7,1743353822.0,True,True,20.0,0.0,110.0,1.0,226.0,9.0
1,2,1739957499.0,True,False,0.0,0.0,15.0,3.0,16.0,160.0
3,1,1738020846.0,True,False,0.0,0.0,107.0,3.0,114.0,86.0
7,9,1739007455.0,False,False,0.0,0.0,119.0,3.0,140.0,231.0
7,6,1737532849.0,False,True,20.0,0.0,31.0,2.0,4.0,80.0
8,6,1741962676.0,True,True,20.0,0.0,31.0,4.0,113.0,78.0
4,8,1740507218.0,False,True,20.0,0.0,69.0,3.0,22.0,227.0
6,4,1736745605.0,True,False,0.0,0.0,109.0,4.0,97.0,117.0
2,3,1736124027.0,False,False,0.0,0.0,124.0,3.0,234.0,124.0
9,7,1740079988.0,False,False,0.0,0.0,37.0,0.0,185.0,71.0
3,3,1742374562.0,True,True,20.0,0.0,60.0,4.0,167.0,130.0
9,3,1739219656.0,False,True,20.0,0.0,118.0,3.0,199.0,54.0
8,1,1739682239.0,True,True,20.0,0.0,139.0,1.0,133.0,153.0
9,0,1743552192.0,False,False,0.0,0.0,98.0,4.0,166.0,42.0
9,3,1740206090.0,False,False,0.0,0.0,49.0,2.0,23.0,134.0
0,6,1735942955.0,False,True,20.0,0.0,121.0,1.0,44.0,114.0
1,8,1739884867.0,True,False,0.0,0.0,133.0,1.0,178.0,190.0
4,8,1738583070.0,True,False,0.0,0.0,144.0,2.0,19.0,149.0
2,9,1738972536.0,True,True,20.0,0.0,44.0,1.0,71.0,74.0
1,0,1742887359.0,False,True,20.0,0.0,45.0,1.0,197.0,11.0
0,4,1741427225.0,True,True,20.0,0.0,76.0,3.0,59.0,64.0
9,6,1742178554.0,True,True,20.0,0.0,72.0,3.0,130.0,178.0
2,6,1737136131.0,True,True,20.0,0.0,96.0,4.0,172.0,109.0
0,9,1739505038.0,False,False,0.0,0.0,123.0,1.0,186.0,183.0
0,5,1736679521.0,False,True,20.0,0.0,25.0,1.0,64.0,47.0
0,9,1741527099.0,False,False,0.0,0.0,91.0,0.0,101.0,138.0
7,3,1740016819.0,False,False,0.0,0.0,101.0,3.0,75.0,43.0
2,2,1739529151.0,True,True,20.0,0.0,117.0,3.0,183.0,79.0
0,8,1738317674.0,False,True,20.0,0.0,103.0,3.0,230.0,67.0
6,9,1741451317.0,True,False,0.0,0.0,29.0,1.0,120.0,19.0
9,3,1735740420.0,False,False,0.0,0.0,58.0,2.0,98.0,89.0
2,7,1735768953.0,True,False,0.0,0.0,52.0,1.0,10.0,65.0
7,0,1741324586.0,True,True,20.0,0.0,14.0,2.0,138.0,0.0
3,6,1737437719.0,False,False,0.0,0.0,80.0,4.0,173.0,18.0
3,5,1738852672.0,True,True,20.0,0.0,5.0,1.0,161.0,48.0
4,0,1740543650.0,True,True,20.0,0.0,134.0,1.0,98.0,8.0
5,3,1736514934.0,True,False,0.0,0.0,127.0,1.0,231.0,139.0
6,4,1738399756.0,True,True,20.0,0.0,53.0,3.0,236.0,242.0
3,7,1738703140.0,False,False,0.0,0.0,134.0,3.0,40.0,61.0
7,3,1740810155.0,False,False,0.0,0.0,51.0,2.0,34.0,108.0
5,2,1742899454.0,True,True,20.0,0.0,2.0,2.0,212.0,58.0
0,1,1737848327.0,False,True,20.0,0.0,16.0,1.0,33.0,2.0
0,3,1737239748.0,True,False,0.0,0.0,70.0,2.0,179.0,174.0
8,9,1740271483.0,True,True,20.0,0.0,145.0,3.0,11.0,76.0
9,3,1737874737.0,False,True,20.0,0.0,13.0,2.0,9.0,234.0
5,9,1737659067.0,True,False,0.0,0.0,53.0,4.0,181.0,164.0
9,4,1737929760.0,False,True,20.0,0.0,15.0,3.0,42.0,151.0
7,6,1739623731.0,True,False,0.0,0.0,39.0,4.0,21.0,230.0
6,8,1740812721.0,False,False,0.0,0.0,26.0,2.0,17.0,240.0
5,1,1738547901.0,False,True,20.0,0.0,6.0,0.0,122.0,12.0
3,4,1738739394.0,True,False,0.0,0.0,125.0,1.0,117.0,99.0
6,9,1737212579.0,False,True,20.0,0.0,63.0,3.0,165.0,188.0
8,8,1739853786.0,True,False,0.0,0.0,55.0,4.0,121.0,210.0
9,2,1739226090.0,False,True,20.0,0.0,52.0,0.0,62.0,26.0
9,0,1737435874.0,True,False,0.0,0.0,32.0,0.0,72.0,29.0
6,1,1739185406.0,False,False,0.0,0.0,78.0,3.0,67.0,56.0
0,5,1741547803.0,False,True,20.0,0.0,23.0,3.0,87.0,59.0
9,4,1741979675.0,False,True,20.0,0.0,47.0,0.0,3.0,50.0
8,0,1738792959.0,True,True,20.0,0.0,125.0,1.0,48.0,184.0
3,0,1738732296.0,False,True,20.0,0.0,122.0,1.0,6.0,208.0
2,3,1742836406.0,True,True,20.0,0.0,19.0,4.0,9.0,13.0
3,3,1739030214.0,False,True,20.0,0.0,135.0,1.0,87.0,83.0
3,5,1738015502.0,False,True,20.0,0.0,98.0,0.0,35.0,186.0
9,5,1739450788.0,True,True,20.0,0.0,8.0,0.0,83.0,193.0
1,9,1737178820.0,False,True,20.0,0.0,7.0,2.0,202.0,68.0
0,5,1740463132.0,True,False,0.0,0.0,20.0,0.0,104.0,181.0
9,0,1736769875.0,True,True,20.0,0.0,50.0,1.0,158.0,3.0
0,9,1740500738.0,True,False,0.0,0.0,57.0,4.0,189.0,10.0
7,8,1741424485.0,True,True,20.0,0.0,115.0,2.0,109.0,211.0
1,6,1737587156.0,True,True,20.0,0.0,138.0,1.0,43.0,6.0
9,6,1742499726.0,False,False,0.0,0.0,6.0,4.0,100.0,133.0
4,6,1736507568.0,True,False,0.0,0.0,129.0,1.0,215.0,96.0
3,1,1741716438.0,False,True,20.0,0.0,43.0,2.0,235.0,84.0
7,1,1737934297.0,True,False,0.0,0.0,140.0,0.0,206.0,21.0
1,5,1742414975.0,True,True,20.0,0.0,25.0,2.0,12.0,225.0
9,6,1737647877.0,False,False,0.0,0.0,85.0,0.0,63.0,34.0
8,2,1740328329.0,False,True,20.0,0.0,122.0,2.0,96.0,179.0
6,3,1739295513.0,True,False,0.0,0.0,97.0,3.0,213.0,116.0
6,2,1742853038.0,True,True,20.0,0.0,51.0,1.0,125.0,119.0
0,6,1738864881.0,False,False,0.0,0.0,102.0,1.0,95.0,233.0
1,6,1737314497.0,False,True,20.0,0.0,134.0,3.0,94.0,113.0
3,3,1736893225.0,True,False,0.0,0.0,64.0,0.0,88.0,127.0
3,6,1742381000.0,True,True,20.0,0.0,2.0,1.0,56.0,70.0
2,4,1741865139.0,True,True,20.0,0.0,107.0,3.0,233.0,22.0
6,0,1736924300.0,False,True,20.0,0.0,35.0,1.0,139.0,168.0
7,9,1739637502.0,True,False,0.0,0.0,84.0,4.0,229.0,250.0
1,3,1742428236.0,False,False,0.0,0.0,98.0,0.0,224.0,236.0
3,6,1735751524.0,False,False,0.0,0.0,81.0,4.0,141.0,15.0
2,1,1737151289.0,True,False,0.0,0.0,64.0,0.0,10.0,152.0
1,1,1739205771.0,True,False,0.0,0.0,34.0,3.0,204.0,241.0
5,0,1739860730.0,False,True,20.0,0.0,50.0,0.0,53.0,159.0
3,1,1736797830.0,True,False,0.0,0.0,80.0,0.0,136.0,191.0
5,9,1743163095.0,True,True,20.0,0.0,23.0,3.0,123.0,81.0
1,7,1742794999.0,False,True,20.0,0.0,20.0,0.0,142.0,75.0
3,7,1740960092.0,True,True,20.0,0.0,93.0,1.0,214.0,103.0
5,7,1740006768.0,False,True,20.0,0.0,21.0,2.0,36.0,90.0
4,0,1740149170.0,False,True,20.0,0.0,87.0,3.0,63.0,214.0
2,0,1741714298.0,True,False,0.0,0.0,82.0,2.0,211.0,158.0
7,9,1738318312.0,False,True,20.0,0.0,138.0,3.0,222.0,40.0
6,3,1742257650.0,False,False,0.0,0.0,60.0,3.0,112.0,249.0
2,5,1739751866.0,True,True,20.0,0.0,10.0,4.0,218.0,253.0
5,7,1738186669.0,False,True,20.0,0.0,144.0,4.0,37.0,116.0
3,1,1737775122.0,True,False,0.0,0.0,105.0,0.0,54.0,91.0
4,2,1740385359.0,False,False,0.0,0.0,120.0,2.0,201.0,195.0
4,5,1742871436.0,False,True,20.0,0.0,30.0,3.0,102.0,197.0
6,9,1740433141.0,False,True,20.0,0.0,92.0,0.0,226.0,46.0
4,3,1736070014.0,False,True,20.0,0.0,17.0,1.0,32.0,51.0
2,1,1739011837.0,False,False,0.0,0.0,127.0,3.0,47.0,53.0
9,6,1736500060.0,False,False,0.0,0.0,66.0,1.0,15.0,204.0
4,3,1741462496.0,False,True,20.0,0.0,143.0,0.0,108.0,55.0
6,7,1737040011.0,True,False,0.0,0.0,141.0,4.0,137.0,7.0
4,7,1736173421.0,False,False,0.0,0.0,88.0,0.0,143.0,217.0
4,6,1737477270.0,True,False,0.0,0.0,131.0,1.0,65.0,150.0
8,9,1742496600.0,False,False,0.0,0.0,42.0,3.0,8.0,222.0
2,8,1737802936.0,False,False,0.0,0.0,83.0,2.0,102.0,206.0
5,3,1739667302.0,True,False,0.0,0.0,15.0,0.0,171.0,63.0
0,6,1742707604.0,True,False,0.0,0.0,10.0,3.0,128.0,155.0
9,9,1740953467.0,True,True,20.0,0.0,56.0,4.0,39.0,27.0
4,9,1736477638.0,False,False,0.0,0.0,53.0,4.0,26.0,85.0
7,0,1739443455.0,True,False,0.0,0.0,65.0,4.0,25.0,224.0
4,3,1741915900.0,False,True,20.0,0.0,17.0,3.0,150.0,41.0
8,1,1738477102.0,False,False,0.0,0.0,57.0,0.0,118.0,245.0
5,8,1737848901.0,True,False,0.0,0.0,22.0,3.0,132.0,229.0
7,4,1738697768.0,False,False,0.0,0.0,93.0,3.0,177.0,57.0
9,2,1738692270.0,True,False,0.0,0.0,64.0,2.0,52.0,162.0
7,3,1740370356.0,True,True,20.0,0.0,104.0,2.0,159.0,141.0
2,5,1740346377.0,True,False,0.0,0.0,146.0,0.0,127.0,221.0
6,9,1743486678.0,True,True,20.0,0.0,89.0,2.0,27.0,157.0
6,0,1742464705.0,False,False,0.0,0.0,36.0,4.0,31.0,156.0
9,6,1737831668.0,False,False,0.0,0.0,90.0,2.0,145.0,251.0
5,7,1738556657.0,True,False,0.0,0.0,86.0,4.0,119.0,45.0
6,6,1735836190.0,True,False,0.0,0.0,48.0,0.0,139.0,82.0
1,6,1739123900.0,False,True,20.0,0.0,123.0,3.0,24.0,111.0
8,8,1736686813.0,False,True,20.0,0.0,61.0,3.0,49.0,163.0
9,3,1738614960.0,True,True,20.0,0.0,85.0,2.0,193.0,201.0
9,6,1742945815.0,False,True,20.0,0.0,74.0,4.0,70.0,182.0
0,8,1741370579.0,False,True,20.0,0.0,68.0,1.0,89.0,72.0
0,4,1740749739.0,False,False,0.0,0.0,16.0,1.0,192.0,220.0
2,1,1737338781.0,False,True,20.0,0.0,139.0,1.0,155.0,226.0
2,4,1740508800.0,True,True,20.0,0.0,146.0,3.0,93.0,187.0
0,3,1740500752.0,False,False,0.0,0.0,38.0,3.0,5.0,172.0
6,7,1741121266.0,True,True,20.0,0.0,119.0,4.0,115.0,135.0
3,4,1741115105.0,True,False,0.0,0.0,144.0,2.0,131.0,177.0
9,8,1740186547.0,True,True,20.0,0.0,55.0,1.0,124.0,237.0
1,8,1737133937.0,False,False,0.0,0.0,36.0,4.0,220.0,110.0
9,2,1742215507.0,False,True,20.0,0.0,106.0,4.0,221.0,33.0
4,9,1738057271.0,True,False,0.0,0.0,93.0,2.0,148.0,120.0
5,5,1738648670.0,False,True,20.0,0.0,62.0,4.0,207.0,199.0
8,5,1738396854.0,True,True,20.0,0.0,39.0,2.0,85.0,209.0
3,3,1741316950.0,True,False,0.0,0.0,44.0,0.0,156.0,140.0
1,9,1739951719.0,False,False,0.0,0.0,128.0,2.0,196.0,44.0
4,2,1739759193.0,False,False,0.0,0.0,51.0,1.0,232.0,136.0
2,0,1742168826.0,False,True,20.0,0.0,75.0,1.0,30.0,38.0
1,6,1741848229.0,True,False,0.0,0.0,79.0,2.0,1.0,161.0
0,4,1739418921.0,True,True,20.0,0.0,12.0,0.0,182.0,212.0
9,9,1743132577.0,False,False,0.0,0.0,53.0,0.0,187.0,17.0
1,6,1736327529.0,True,True,20.0,0.0,8.0,1.0,126.0,30.0
5,0,1738866455.0,True,False,0.0,0.0,73.0,0.0,103.0,148.0
7,7,1740817584.0,True,False,0.0,0.0,96.0,4.0,45.0,125.0
2,2,1738073333.0,False,True,20.0,0.0,61.0,3.0,226.0,128.0
8,6,1739560034.0,False,False,0.0,0.0,14.0,4.0,69.0,106.0
8,2,1740968985.0,False,False,0.0,0.0,49.0,1.0,219.0,88.0
1,2,1736884875.0,True,False,0.0,0.0,130.0,0.0,188.0,32.0
7,9,1742953273.0,False,True,20.0,0.0,140.0,2.0,38.0,92.0
9,8,1737075525.0,True,True,20.0,0.0,73.0,3.0,104.0,176.0
4,1,1741043379.0,True,False,0.0,0.0,49.0,2.0,73.0,69.0
3,3,1742445422.0,True,False,0.0,0.0,126.0,1.0,3.0,126.0
9,5,1743459181.0,False,True,20.0,0.0,113.0,0.0,74.0,93.0
4,2,1738500018.0,True,True,20.0,0.0,95.0,2.0,152.0,213.0
3,9,1739208253.0,False,False,0.0,0.0,9.0,2.0,153.0,180.0
7,9,1740965305.0,True,True,20.0,0.0,105.0,3.0,86.0,100.0
3,6,1740806229.0,False,False,0.0,0.0,33.0,3.0,41.0,24.0
9,6,1740465043.0,False,False,0.0,0.0,60.0,0.0,180.0,198.0
5,4,1739065279.0,False,True,20.0,0.0,32.0,3.0,20.0,194.0
1,2,1742790895.0,False,True,20.0,0.0,58.0,2.0,160.0,203.0
4,1,1743278880.0,False,True,20.0,0.0,27.0,2.0,91.0,131.0
5,3,1736268277.0,False,True,20.0,0.0,129.0,1.0,77.0,77.0
4,3,1736333438.0,False,True,20.0,0.0,120.0,2.0,85.0,170.0
1,7,1737028750.0,False,True,20.0,0.0,60.0,0.0,147.0,98.0
6,7,1738552339.0,True,True,20.0,0.0,1.0,4.0,216.0,147.0
3,4,1737584230.0,True,True,20.0,0.0,132.0,1.0,107.0,145.0
7,5,1738299478.0,True,False,0.0,0.0,99.0,1.0,13.0,137.0
6,7,1738327967.0,True,False,0.0,0.0,132.0,0.0,61.0,192.0
6,0,1741147670.0,True,True,20.0,0.0,96.0,0.0,170.0,23.0
8,4,1738113874.0,False,False,0.0,0.0,88.0,3.0,200.0,215.0
0,3,1741629348.0,False,False,0.0,0.0,51.0,1.0,163.0,205.0
9,3,1737913521.0,False,False,0.0,0.0,32.0,3.0,105.0,207.0
5,1,1740748137.0,False,False,0.0,0.0,116.0,2.0,205.0,31.0
5,9,1741077468.0,False,False,0.0,0.0,112.0,1.0,162.0,143.0
5,0,1738987119.0,True,True,20.0,0.0,20.0,1.0,169.0,105.0
5,5,1737945193.0,True,True,20.0,0.0,133.0,4.0,76.0,112.0
9,6,1743116298.0,False,True,20.0,0.0,11.0,1.0,149.0,252.0
6,4,1739401878.0,True,True,20.0,0.0,26.0,2.0,184.0,102.0
9,7,1742221085.0,True,True,20.0,0.0,34.0,3.0,116.0,142.0
5,8,1742907545.0,False,True,20.0,0.0,143.0,3.0,168.0,4.0
0,1,1743544772.0,False,False,0.0,0.0,35.0,4.0,198.0,238.0
2,3,1738716247.0,True,True,20.0,0.0,74.0,2.0,129.0,129.0
1,8,1741943602.0,True,False,0.0,0.0,98.0,3.0,175.0,171.0
5,4,1740593239.0,False,True,20.0,0.0,136.0,0.0,7.0,123.0
7,2,1740039725.0,True,False,0.0,0.0,14.0,2.0,164.0,39.0
2,5,1739447095.0,False,False,0.0,0.0,94.0,2.0,228.0,228.0
9,2,1739142591.0,True,True,20.0,0.0,93.0,4.0,174.0,243.0
7,4,1737073366.0,True,True,20.0,0.0,136.0,3.0,85.0,104.0
7,2,1737212349.0,False,True,20.0,0.0,108.0,2.0,134.0,235.0
4,5,1742835448.0,True,True,20.0,0.0,118.0,3.0,151.0,73.0
7,9,1735863586.0,False,False,0.0,0.0,59.0,0.0,99.0,107.0
5,4,1736718710.0,True,True,20.0,0.0,127.0,4.0,209.0,97.0
4,8,1741774797.0,True,True,20.0,0.0,3.0,0.0,63.0,185.0
8,2,1737637995.0,False,False,0.0,0.0,74.0,4.0,139.0,115.0
6,5,1741223247.0,True,False,0.0,0.0,142.0,2.0,154.0,196.0
7,7,1737780768.0,False,True,20.0,0.0,28.0,4.0,28.0,223.0
0,6,1743558760.0,False,True,20.0,0.0,74.0,1.0,84.0,62.0
1,5,1741909878.0,True,False,0.0,0.0,120.0,3.0,116.0,25.0
7,1,1741547671.0,False,True,20.0,0.0,46.0,3.0,217.0,173.0
8,6,1741959072.0,False,False,0.0,0.0,61.0,1.0,18.0,247.0
3,7,1736341431.0,False,False,0.0,0.0,9.0,0.0,92.0,202.0
9,0,1737436201.0,True,True,20.0,0.0,81.0,1.0,210.0,175.0
9,8,1737069946.0,False,False,0.0,0.0,26.0,2.0,110.0,95.0
8,3,1739000459.0,False,True,20.0,0.0,66.0,2.0,146.0,154.0
3,7,1736533904.0,True,True,20.0,0.0,100.0,3.0,190.0,132.0
9,9,1736471362.0,False,True,20.0,0.0,35.0,2.0,227.0,1.0
9,6,1736204929.0,False,False,0.0,0.0,104.0,3.0,225.0,169.0
9,9,1743528194.0,False,True,20.0,0.0,0.0,1.0,82.0,36.0
8,6,1743040794.0,True,True,20.0,0.0,142.0,1.0,195.0,14.0
6,1,1739639170.0,True,False,0.0,0.0,142.0,1.0,203.0,239.0
1,0,1740270395.0,True,True,20.0,0.0,60.0,3.0,103.0,166.0
8,3,1736121320.0,True,True,20.0,0.0,114.0,1.0,78.0,16.0
3,1,1735890964.0,True,True,20.0,0.0,40.0,1.0,14.0,144.0
7,7,1742136860.0,True,False,0.0,0.0,115.0,0.0,46.0,60.0
6,9,1739000182.0,False,False,0.0,0.0,24.0,1.0,81.0,5.0
6,6,1740065286.0,True,True,20.0,0.0,143.0,2.0,111.0,43.0
7,7,1742087054.0,True,True,20.0,0.0,67.0,3.0,51.0,101.0
0,5,1736368161.0,True,True,20.0,0.0,39.0,0.0,144.0,248.0
4,0,1736541614.0,True,False,0.0,0.0,115.0,4.0,66.0,167.0
1,8,1737871409.0,False,True,20.0,0.0,139.0,3.0,91.0,122.0
1,5,1740854816.0,False,True,20.0,0.0,43.0,2.0,29.0,216.0
0,9,1736972335.0,True,True,20.0,0.0,34.0,3.0,191.0,218.0
4,0,1736377054.0,False,False,0.0,0.0,91.0,2.0,223.0,232.0
1,0,1741162934.0,True,False,0.0,0.0,36.0,2.0,90.0,28.0
3,7,1743484539.0,False,False,0.0,0.0,121.0,4.0,0.0,165.0
2,5,1743097671.0,True,False,0.0,0.0,118.0,3.0,50.0,52.0
2,7,1738940067.0,True,False,0.0,0.0,0.0,4.0,176.0,244.0
1,7,1738264989.0,True,True,20.0,0.0,137.0,4.0,68.0,219.0
5,7,1737593777.0,True,True,20.0,0.0,77.0,3.0,2.0,66.0
1,9,1737745112.0,False,True,20.0,0.0,111.0,1.0,57.0,87.0
7,6,1741857180.0,True,True,20.0,0.0,4.0,1.0,135.0,200.0
7,6,1738053635.0,False,False,0.0,0.0,26.0,4.0,79.0,246.0
4,9,1739387299.0,False,False,0.0,0.0,88.0,0.0,106.0,118.0
9,3,1740925100.0,False,True,20.0,0.0,71.0,4.0,58.0,94.0
6,8,1736730218.0,True,False,0.0,0.0,54.0,4.0,208.0,146.0
3,1,1736771032.0,False,True,20.0,0.0,12.0,4.0,80.0,49.0
0,8,1740088434.0,False,False,0.0,0.0,54.0,1.0,194.0,189.0
1,9,1742703796.0,False,True,20.0,0.0,130.0,1.0,55.0,121.0
9,2,1737100963.0,True,True,20.0,0.0,17.0,1.0,103.0,20.0
9,1,1735909473.0,False,True,20.0,0.0,18.0,4.0,60.0,35.0
3,3,1735964701.0,True,False,0.0,0.0,41.0,0.0,157.0,37.0
0,4,1741236053.0,False,True,20.0,0.0,110.0,1.0,226.0,9.0
7,1,1738663201.0,False,True,20.0,0.0,15.0,3.0,16.0,160.0
8,0,1742887096.0,True,False,0.0,0.0,107.0,3.0,114.0,86.0
3,9,1743347661.0,True,True,20.0,0.0,119.0,3.0,140.0,231.0
9,4,1738397786.0,False,False,0.0,0.0,31.0,2.0,4.0,80.0
2,8,1742919580.0,True,False,0.0,0.0,31.0,4.0,113.0,78.0
1,4,1739664075.0,False,False,0.0,0.0,69.0,3.0,22.0,227.0
4,9,1739588902.0,False,True,20.0,0.0,109.0,4.0,97.0,117.0
2,8,1742975424.0,True,False,0.0,0.0,124.0,3.0,234.0,124.0
9,9,1740204548.0,True,False,0.0,0.0,37.0,0.0,185.0,71.0
6,5,1743511953.0,True,False,0.0,0.0,60.0,4.0,167.0,130.0
5,2,1737954977.0,False,True,20.0,0.0,118.0,3.0,199.0,54.0
0,3,1740271331.0,False,False,0.0,0.0,139.0,1.0,133.0,153.0
7,3,1739401429.0,False,True,20.0,0.0,98.0,4.0,166.0,42.0
1,0,1736803225.0,True,False,0.0,0.0,49.0,2.0,23.0,134.0
4,2,1741521884.0,True,False,0.0,0.0,121.0,1.0,44.0,114.0
8,2,1740193672.0,True,True,20.0,0.0,133.0,1.0,178.0,190.0
7,0,1737154890.0,False,True,20.0,0.0,144.0,2.0,19.0,149.0
1,8,1740626049.0,True,True,20.0,0.0,44.0,1.0,71.0,74.0
8,0,1740682699.0,True,False,0.0,0.0,45.0,1.0,197.0,11.0
4,8,1739499563.0,False,False,0.0,0.0,76.0,3.0,59.0,64.0
9,0,1740963410.0,True,True,20.0,0.0,72.0,3.0,130.0,178.0
5,1,1741952125.0,True,True,20.0,0.0,96.0,4.0,172.0,109.0
2,1,1741003705.0,False,True,20.0,0.0,123.0,1.0,186.0,183.0
2,5,1743029073.0,False,True,20.0,0.0,25.0,1.0,64.0,47.0
9,6,1740400844.0,False,True,20.0,0.0,91.0,0.0,101.0,138.0
7,0,1739318654.0,False,False,0.0,0.0,101.0,3.0,75.0,43.0
9,2,1740060899.0,False,False,0.0,0.0,117.0,3.0,183.0,79.0
9,1,1741036718.0,False,True,20.0,0.0,103.0,3.0,230.0,67.0
1,7,1741034551.0,True,True,20.0,0.0,29.0,1.0,120.0,19.0
1,8,1740147505.0,True,False,0.0,0.0,58.0,2.0,98.0,89.0
4,1,1738267427.0,False,True,20.0,0.0,52.0,1.0,10.0,65.0
5,1,1743294400.0,False,True,20.0,0.0,14.0,2.0,138.0,0.0
1,9,1738582058.0,True,True,20.0,0.0,80.0,4.0,173.0,18.0
4,8,1739710187.0,False,True,20.0,0.0,5.0,1.0,161.0,48.0
6,3,1740196864.0,False,False,0.0,0.0,134.0,1.0,98.0,8.0
